id field z uv vj q1 q2 q3 q4 q5 q6 q7 q8 q9 q10 q11 q12 q13
32014.0 AEGIS 2.4196 1.7332677009769006 1.2901910268277696 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.07142857142857142 0.057692307692307696 0.06818181818181818 0.09375 0.09022556390977443
32425.0 AEGIS 1.0268 1.8952172979528092 1.296600597055185 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06382978723404255 0.16161616161616163 0.15083798882681565
33028.0 AEGIS 1.426 1.4600873400539292 1.2798153367171499 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.26666666666666666 0.13157894736842105 0.11940298507462686 0.14516129032258066 0.12690355329949238
33158.0 AEGIS 1.4152 1.5009281429172685 1.0859689287651064 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.14285714285714285 0.18181818181818182 0.13636363636363635 0.14814814814814814 0.15053763440860216 0.20394736842105263
33196.0 AEGIS 1.6927 1.5656260236839779 1.2271147775251492 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.08333333333333333 0.19047619047619047 0.16666666666666666 0.16853932584269662 0.16071428571428573 0.183206106870229
33551.0 AEGIS 1.5572 1.3256530867331233 1.3227873899092504 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.16666666666666666 0.1875 0.09375 0.13157894736842105 0.10526315789473684 0.12297734627831715
33863.0 AEGIS 2.1698 1.9439170140834254 1.5449665582796683 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.043478260869565216 0.05454545454545454 0.0962962962962963 0.09236947791164658
33925.0 AEGIS 2.2941 1.6889236146898812 1.767624030524379 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03225806451612903 0.034482758620689655 0.08088235294117647 0.07179487179487179
34141.0 AEGIS 1.4344 1.6415570719327552 1.9746797321742529 5.0 5.0 5.0 5.0 0.0 0.0 0.3333333333333333 0.4 0.2 0.1111111111111111 0.1016949152542373 0.0891089108910891 0.11442786069651742
34185.0 AEGIS 1.7221 1.7910581941969088 1.5773066013342405 5.0 5.0 5.0 5.0 0.0 0.5 0.3333333333333333 0.3333333333333333 0.19047619047619047 0.2 0.21008403361344538 0.21367521367521367 0.20876288659793815
34254.0 AEGIS 1.0186 1.6094853998562442 1.3173498681369222 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.08333333333333333 0.21212121212121213 0.2711864406779661 0.2 0.22
34722.0 AEGIS 1.087 1.9880984203747838 1.5093374106309723 1.0 0.5 0.3333333333333333 0.3333333333333333 0.25 0.3333333333333333 0.4444444444444444 0.3076923076923077 0.2608695652173913 0.23404255319148937 0.2602739726027397 0.22 0.23137254901960785
34836.0 AEGIS 0.9269 1.9014852998736576 1.3027928244785878 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.2857142857142857 0.18181818181818182 0.125 0.13513513513513514 0.12121212121212122 0.12307692307692308
35677.0 AEGIS 1.6568 2.0719039355769553 1.3631410363461067 5.0 5.0 5.0 0.0 0.0 0.16666666666666666 0.14285714285714285 0.1111111111111111 0.06666666666666667 0.13333333333333333 0.1981981981981982 0.19069767441860466 0.18414322250639387
36104.0 AEGIS 2.3265 1.8204951088667929 1.4153757854684184 5.0 5.0 5.0 1.0 1.0 0.5 0.3333333333333333 0.16666666666666666 0.08 0.1282051282051282 0.09722222222222222 0.06923076923076923 0.08333333333333333
36347.0 AEGIS 1.5568 1.8899693863058842 1.9311332184327035 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.125 0.09090909090909091 0.13793103448275862 0.10714285714285714 0.10294117647058823 0.11842105263157894
36600.0 AEGIS 0.9304 1.942539993787086 1.3794554015132663 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.2222222222222222 0.23076923076923078 0.15789473684210525 0.18604651162790697 0.21212121212121213 0.17582417582417584
37556.0 AEGIS 1.7945 1.9302725684478597 1.230521904767581 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.037037037037037035 0.09302325581395349 0.13414634146341464 0.1388888888888889
37592.0 AEGIS 1.9723 1.3996593406156985 1.7877480785801323 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.05555555555555555 0.11504424778761062 0.1375
37662.0 AEGIS 0.7931 2.0766565149030187 1.5354505231074338 5.0 5.0 5.0 5.0 5.0 1.0 1.0 0.8 0.6363636363636364 0.4166666666666667 0.3157894736842105 0.23275862068965517 0.2057142857142857
37919.0 AEGIS 1.3828 1.5252757400357115 1.1807080266830507 5.0 5.0 5.0 1.0 1.0 1.0 1.0 0.4 0.3333333333333333 0.2222222222222222 0.1724137931034483 0.1506849315068493 0.2080536912751678
38065.0 AEGIS 1.1867 1.3904644800256192 1.2561648786846722 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.1111111111111111 0.15384615384615385 0.22784810126582278 0.26666666666666666 0.24041811846689895
38130.0 AEGIS 1.2185 1.5488366084174547 1.2552556381581121 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.14285714285714285 0.25 0.13043478260869565 0.17647058823529413 0.24347826086956523 0.2300469483568075
38167.0 AEGIS 1.4348 1.09057132537669 1.7020873170542996 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0975609756097561 0.10377358490566038 0.11219512195121951
38174.0 AEGIS 1.6225 1.4910117585014788 1.3215086263855427 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.15384615384615385 0.18518518518518517 0.16216216216216217 0.21311475409836064 0.21487603305785125 0.19855595667870035
38187.0 AEGIS 2.1336 1.65231166738198 1.7731336132656075 5.0 5.0 5.0 5.0 0.0 0.0 0.5 0.3333333333333333 0.3333333333333333 0.2 0.13953488372093023 0.10909090909090909 0.11467889908256881
38285.0 AEGIS 0.6939 1.9253210858268166 1.321417918143748 5.0 5.0 5.0 5.0 5.0 1.0 1.0 0.8 0.8888888888888888 0.48 0.43478260869565216 0.3181818181818182 0.2849162011173184
38290.0 AEGIS 1.7711 2.1452014157499515 1.3958203098310638 5.0 1.0 1.0 0.5 0.2 0.16666666666666666 0.16666666666666666 0.16666666666666666 0.16666666666666666 0.13636363636363635 0.13953488372093023 0.18292682926829268 0.165
38523.0 AEGIS 0.8169 1.5170199762841223 1.714511695125517 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.08333333333333333 0.13861386138613863 0.14948453608247422
38822.0 AEGIS 0.8337 1.6570433771197135 1.969218745532815 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.3333333333333333 0.24324324324324326 0.2716049382716049 0.2356687898089172
39028.0 AEGIS 1.5959 1.4352241357145195 0.9940513380680243 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.21052631578947367 0.2222222222222222 0.2046783625730994 0.1897590361445783
39239.0 AEGIS 1.5482 1.7188890136654629 2.0254800360535836 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.05555555555555555 0.0425531914893617 0.09433962264150944 0.11538461538461539
40470.0 AEGIS 1.5942 1.7156665078626028 1.251883554915442 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.10526315789473684 0.16666666666666666 0.16326530612244897 0.16666666666666666 0.17582417582417584
40980.0 AEGIS 2.4435 2.0122606498658673 1.7055602626188313 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1111111111111111 0.125 0.1111111111111111 0.07929515418502203
4536.0 COSMOS 1.801 1.8722400342675938 1.7123858006023496 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.375 0.35 0.24390243902439024 0.21428571428571427 0.2471264367816092 0.24313725490196078
4596.0 COSMOS 0.7199 1.8685762644787647 1.3965758420281384 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.16666666666666666 0.21153846153846154 0.28125 0.26903553299492383 0.2943396226415094
5473.0 COSMOS 2.2406 1.7389815120637486 1.8858742377755935 5.0 5.0 5.0 5.0 5.0 1.0 1.0 0.5 0.1111111111111111 0.1111111111111111 0.12 0.0948905109489051 0.07881773399014778
5712.0 COSMOS 0.7598 1.6682385246130547 1.3484080967233292 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.14285714285714285 0.125 0.10714285714285714 0.2318840579710145 0.2584745762711864 0.28852459016393445
9111.0 COSMOS 1.2138 1.826192019130156 1.0711932901208676 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.1111111111111111 0.11764705882352941 0.11764705882352941 0.21621621621621623 0.1948529411764706
9667.0 COSMOS 1.5391 1.8450808955684148 1.092575475943017 5.0 5.0 0.0 0.0 0.0 0.3333333333333333 0.25 0.25 0.2 0.35714285714285715 0.2 0.15333333333333332 0.16544117647058823
11314.0 COSMOS 2.3414 1.5352894310856229 2.081433544847533 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.3333333333333333 0.16666666666666666 0.08333333333333333 0.07142857142857142 0.06172839506172839 0.06593406593406594
11337.0 COSMOS 2.1888 1.2978510241220331 0.8243358736446413 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.12 0.06451612903225806 0.07272727272727272 0.08633093525179857
11363.0 COSMOS 2.1158 1.2208683965941363 0.7979851186600028 1.0 1.0 1.0 1.0 1.0 0.5 0.5 0.3333333333333333 0.2222222222222222 0.16 0.11290322580645161 0.12280701754385964 0.1223021582733813
11871.0 COSMOS 1.4974 1.6998056667968229 1.349830915288615 5.0 1.0 1.0 0.6666666666666666 0.75 0.42857142857142855 0.4444444444444444 0.45454545454545453 0.3 0.22580645161290322 0.19402985074626866 0.19148936170212766 0.17695473251028807
11973.0 COSMOS 1.6075 2.130712927128418 1.540901729367683 5.0 5.0 5.0 5.0 0.75 0.8333333333333334 0.7142857142857143 0.6 0.5 0.34375 0.2318840579710145 0.2046783625730994 0.17905405405405406
12767.0 COSMOS 1.1172 1.649859329712759 1.533693977953576 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.375 0.2962962962962963 0.22807017543859648 0.17647058823529413 0.19834710743801653
13174.0 COSMOS 2.0895 1.450827754562485 1.9808491134884334 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.2 0.21052631578947367 0.13846153846153847 0.11188811188811189 0.1320754716981132
13524.0 COSMOS 0.5963 2.0411263193913927 1.3131355535516085 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.28 0.27450980392156865 0.2702702702702703 0.34234234234234234
13837.0 COSMOS 0.8326 2.0281014590513573 1.3005932093058448 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.2 0.34782608695652173 0.4 0.3373493975903614 0.30198019801980197 0.2831050228310502
13903.0 COSMOS 0.6131 1.9896356932403836 1.6499283772500233 5.0 5.0 0.0 0.5 0.5 0.5 0.25 0.2 0.1 0.3 0.2982456140350877 0.2809917355371901 0.35135135135135137
15066.0 COSMOS 1.4391 1.7694410694994795 1.7817508247032783 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.2 0.2 0.125 0.14864864864864866 0.17557251908396945 0.16203703703703703
18575.0 COSMOS 1.0068 1.9770927967010095 1.6252235974382148 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.2777777777777778 0.2727272727272727 0.20512820512820512 0.22137404580152673
18688.0 COSMOS 1.9094 1.5351769273941442 1.1413423349942955 5.0 5.0 5.0 0.0 0.0 0.5 0.3333333333333333 0.3333333333333333 0.15384615384615385 0.15151515151515152 0.15942028985507245 0.1242603550295858 0.14383561643835616
19090.0 COSMOS 2.4545 1.875050627075292 1.1228809642323354 5.0 5.0 0.5 0.5 0.6666666666666666 0.6 0.5 0.25 0.17647058823529413 0.15 0.08571428571428572 0.1347517730496454 0.1267605633802817
19134.0 COSMOS 2.3853 2.192846383848908 1.2739608026761533 5.0 5.0 1.0 0.3333333333333333 0.5 0.6 0.5 0.3333333333333333 0.21428571428571427 0.16666666666666666 0.08771929824561403 0.14285714285714285 0.12571428571428572
19153.0 COSMOS 2.2687 2.157996861980988 1.149131768370474 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.08139534883720931 0.0783132530120482
20565.0 COSMOS 0.8878 1.7816332589368233 1.398461871582232 5.0 5.0 5.0 5.0 5.0 0.25 0.25 0.2 0.125 0.3 0.32222222222222224 0.2692307692307692 0.2793733681462141
20839.0 COSMOS 0.8735 1.769122068194423 1.4317830584448108 5.0 5.0 5.0 5.0 0.0 0.5 0.3333333333333333 0.2 0.23076923076923078 0.2727272727272727 0.3258426966292135 0.2688679245283019 0.2741514360313316
20983.0 COSMOS 1.967 1.709574164119668 1.0411244398499613 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.18181818181818182 0.12121212121212122 0.1292517006802721 0.10469314079422383
25534.0 COSMOS 1.5462 1.855331538723034 1.0488984132415664 1.0 1.0 1.0 1.0 1.0 0.6666666666666666 0.2857142857142857 0.2222222222222222 0.15 0.15384615384615385 0.11267605633802817 0.10059171597633136 0.13953488372093023
25581.0 COSMOS 1.8599 1.7940181927351464 1.0026056496827713 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.16666666666666666 0.23076923076923078 0.16216216216216217 0.12380952380952381 0.13656387665198239
26338.0 COSMOS 2.28 1.8726830344433067 1.8930051298874606 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.15384615384615385 0.125 0.12987012987012986 0.08333333333333333
27723.0 COSMOS 0.9684 1.7029218772235375 1.143986353309266 5.0 5.0 5.0 5.0 5.0 5.0 1.0 0.375 0.3076923076923077 0.22580645161290322 0.2361111111111111 0.27705627705627706 0.268370607028754
28492.0 COSMOS 1.8389 1.4977453701685794 1.7742712359392656 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.21428571428571427 0.11428571428571428 0.14432989690721648 0.1270718232044199
28546.0 COSMOS 2.0243 2.088310991887222 1.1854550161376647 1.0 1.0 1.0 0.5 0.5 0.25 0.16666666666666666 0.14285714285714285 0.16666666666666666 0.11764705882352941 0.07142857142857142 0.05747126436781609 0.07482993197278912
28565.0 COSMOS 2.0661 2.083029029248937 1.1864956209658448 1.0 1.0 1.0 0.5 0.5 0.3333333333333333 0.25 0.2 0.1111111111111111 0.07142857142857142 0.08108108108108109 0.06172839506172839 0.08527131782945736
28772.0 COSMOS 0.7113 1.8357737552249154 1.3902619084775565 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.5 0.35294117647058826 0.4 0.4067796610169492 0.39545454545454545 0.3645833333333333
3776.0 GOODS-N 2.1218 0.6469275460138318 0.39860395633625034 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.07692307692307693 0.09876543209876543 0.07471264367816093
4117.0 GOODS-N 1.6189 0.6645394795207371 2.157637731461252 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.09090909090909091 0.041666666666666664 0.0851063829787234 0.0891089108910891 0.08108108108108109
4711.0 GOODS-N 1.2323 0.457718713981924 0.20362899287920494 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.11764705882352941 0.08571428571428572 0.09375 0.06870229007633588 0.0752212389380531
4854.0 GOODS-N 2.2112 0.3447666323947999 -0.29949938119271 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.043478260869565216 0.04081632653061224 0.046296296296296294 0.058823529411764705
4927.0 GOODS-N 2.2172 0.6192662641304639 0.21978126421499547 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.034482758620689655 0.034482758620689655 0.05511811023622047 0.057971014492753624
5346.0 GOODS-N 2.3363 0.48120347411894354 0.08204415737952449 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.14285714285714285 0.21428571428571427 0.125 0.12280701754385964 0.08088235294117647 0.08235294117647059
5371.0 GOODS-N 2.2169 0.4251644975223686 -2.5459585860900216 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.06666666666666667 0.08333333333333333 0.0684931506849315 0.05921052631578947 0.06060606060606061
5507.0 GOODS-N 2.2973 0.8667973714212897 0.12393500018187639 5.0 5.0 5.0 0.0 0.0 0.0 0.1111111111111111 0.09090909090909091 0.10526315789473684 0.10810810810810811 0.12857142857142856 0.08441558441558442 0.08088235294117647
5677.0 GOODS-N 2.1426 0.5660483748241496 0.8415176842323392 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.022727272727272728 0.03333333333333333 0.045454545454545456
5932.0 GOODS-N 1.8962 0.7056641215532989 0.2699539323946091 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.09375 0.06329113924050633 0.07352941176470588
6215.0 GOODS-N 2.2727 0.7530950683229455 1.4821385940314653 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.047619047619047616 0.0851063829787234 0.06666666666666667 0.07027027027027027
6789.0 GOODS-N 2.2157 0.5729466330754345 0.5214764685896023 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.05357142857142857 0.047619047619047616 0.06542056074766354
6877.0 GOODS-N 2.0937 0.5580382951407895 0.9300675784679011 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.037037037037037035 0.05660377358490566 0.06060606060606061 0.08163265306122448
7372.0 GOODS-N 1.3549 0.7840779758156351 1.0481207176561573 5.0 5.0 0.0 0.0 0.0 0.25 0.25 0.2 0.14285714285714285 0.08333333333333333 0.06060606060606061 0.046153846153846156 0.047619047619047616
8713.0 GOODS-N 0.8822 0.5137251970747784 0.30547998615366245 5.0 5.0 5.0 5.0 5.0 5.0 0.5 0.07692307692307693 0.14285714285714285 0.1 0.1111111111111111 0.0933852140077821 0.09848484848484848
9056.0 GOODS-N 1.0825 0.5377276168392399 0.9997393981057145 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.05555555555555555 0.08888888888888889 0.07738095238095238 0.07377049180327869
9122.0 GOODS-N 2.2542 0.7274784619476292 0.380179768955323 5.0 5.0 5.0 5.0 5.0 5.0 1.0 0.16666666666666666 0.2 0.1282051282051282 0.07792207792207792 0.08176100628930817 0.0670926517571885
9441.0 GOODS-N 0.8715 0.7934079000670942 -2.2581103272974605 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.15384615384615385 0.125 0.13333333333333333 0.10227272727272728 0.09947643979057591 0.10966057441253264
9623.0 GOODS-N 0.988 0.8548096500881347 1.2882239896609307 5.0 5.0 0.0 0.0 0.5 0.25 0.09090909090909091 0.10714285714285714 0.1 0.07792207792207792 0.08396946564885496 0.07216494845360824 0.07531380753138076
9692.0 GOODS-N 1.6764 -0.0038462144291028346 2.9934003154409377 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.1 0.21428571428571427 0.20588235294117646 0.1323529411764706 0.13793103448275862 0.10256410256410256
10125.0 GOODS-N 2.4511 0.7334072734254725 1.2125248882060902 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.3333333333333333 0.07142857142857142 0.09090909090909091 0.08333333333333333 0.07291666666666667 0.0963302752293578
10280.0 GOODS-N 1.1114 0.4853396996881941 0.4695738361272287 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.05263157894736842 0.08571428571428572 0.09333333333333334 0.08571428571428572 0.08536585365853659
10311.0 GOODS-N 1.5551 0.773261484800353 0.5968018975960534 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.16666666666666666 0.16666666666666666 0.07692307692307693 0.037037037037037035 0.06369426751592357 0.07167235494880546
10606.0 GOODS-N 1.3668 0.5112078922247534 0.30217280303346367 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.08 0.049019607843137254 0.04878048780487805
10657.0 GOODS-N 2.2192 0.5143583609302006 0.4650988617968278 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.16666666666666666 0.14285714285714285 0.08641975308641975 0.08024691358024691 0.059375
11064.0 GOODS-N 2.1093 1.1392031930698985 1.7521586107610878 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.03508771929824561 0.05454545454545454 0.06521739130434782
11706.0 GOODS-N 1.2313 0.8110586147032051 0.1779853787977161 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.16666666666666666 0.09375 0.10638297872340426 0.08411214953271028 0.09053497942386832
11826.0 GOODS-N 1.3337 1.2433564548311182 -0.7475941989761915 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.046511627906976744 0.05 0.04093567251461988
11932.0 GOODS-N 0.8517 0.6024698024180732 0.7140326488847136 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.1 0.038461538461538464 0.12280701754385964 0.08396946564885496 0.1069364161849711 0.10059171597633136
12066.0 GOODS-N 2.2639 2.170373415604456 0.7640704637268657 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07692307692307693 0.03571428571428571 0.06 0.0375 0.07482993197278912 0.084375
12302.0 GOODS-N 2.1946 0.9748384615475163 3.101673531798737 0.0 0.0 0.0 0.3333333333333333 0.3333333333333333 0.2 0.2 0.2857142857142857 0.125 0.10526315789473684 0.0821917808219178 0.08208955223880597 0.0695364238410596
12342.0 GOODS-N 1.0363 0.5694697750042974 0.3086738559197953 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06896551724137931 0.06372549019607843 0.06402439024390244
12343.0 GOODS-N 0.6562 1.2696307075838866 0.38413768965645534 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.1111111111111111 0.08928571428571429 0.09859154929577464 0.10362694300518134
12561.0 GOODS-N 1.0265 1.0386030720879198 1.3991936523511388 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07407407407407407 0.08163265306122448 0.056910569105691054 0.07421875
13530.0 GOODS-N 0.8473 0.7012279535912982 0.16901415817755566 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.15384615384615385 0.1 0.10204081632653061 0.09289617486338798 0.09898477157360407
13971.0 GOODS-N 0.9992 0.5499613818254625 -1.397886042222721 5.0 5.0 5.0 5.0 5.0 0.5 0.3333333333333333 0.2 0.1875 0.07692307692307693 0.07920792079207921 0.08379888268156424 0.07277628032345014
14140.0 GOODS-N 1.694 0.5357482864741024 -0.9754065603903855 5.0 5.0 5.0 5.0 0.0 0.0 0.14285714285714285 0.25 0.16666666666666666 0.13793103448275862 0.11940298507462686 0.07909604519774012 0.1016949152542373
14532.0 GOODS-N 1.6131 0.7208994162918524 0.14118226937696582 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09090909090909091 0.16 0.11764705882352941 0.10377358490566038 0.09803921568627451
15872.0 GOODS-N 0.9526 0.8363125995533837 0.6677566900790439 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.09375 0.10256410256410256 0.0963855421686747 0.07692307692307693
16129.0 GOODS-N 2.192 0.578848936443597 -0.02086306399568512 5.0 5.0 5.0 5.0 5.0 5.0 1.0 0.3333333333333333 0.125 0.09523809523809523 0.03571428571428571 0.061224489795918366 0.07380073800738007
16827.0 GOODS-N 1.9664 0.2628665616644783 -1.3098277445289392 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.25 0.3333333333333333 0.2 0.2037037037037037 0.11666666666666667 0.11688311688311688
16879.0 GOODS-N 2.2872 0.866243226373584 0.9297138295482765 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.07017543859649122 0.08333333333333333 0.0708215297450425
17270.0 GOODS-N 1.1839 0.9234595947375134 0.987547018630523 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.07142857142857142 0.05714285714285714 0.08 0.0670391061452514
17952.0 GOODS-N 0.8322 0.7584785265848171 0.15385246791448026 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.1111111111111111 0.09523809523809523 0.09090909090909091 0.0967741935483871 0.10559006211180125 0.10540540540540541
18633.0 GOODS-N 1.6522 0.9537950200122205 0.5932220078628352 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.25 0.15789473684210525 0.16666666666666666 0.136986301369863 0.10059171597633136 0.11627906976744186
18879.0 GOODS-N 0.9511 0.6855265501428445 0.37719083400030695 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.07692307692307693 0.07954545454545454 0.09090909090909091 0.07588075880758807
19082.0 GOODS-N 2.4296 0.5351748978593711 3.09039188785515 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.034482758620689655 0.08609271523178808 0.09125475285171103
19290.0 GOODS-N 0.6655 1.001555133280715 0.5198407050485463 5.0 5.0 5.0 5.0 5.0 1.0 0.5 0.25 0.2857142857142857 0.21428571428571427 0.16666666666666666 0.13274336283185842 0.11386138613861387
19680.0 GOODS-N 0.9629 0.22964990278685568 1.0995882515139679 5.0 5.0 5.0 5.0 5.0 5.0 0.5 0.2 0.18181818181818182 0.08 0.10869565217391304 0.07352941176470588 0.07397260273972603
19913.0 GOODS-N 1.9111 1.6413448452997432 1.7959867051301235 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05555555555555555 0.12195121951219512 0.09803921568627451 0.07537688442211055
20052.0 GOODS-N 2.3802 0.45029273141607495 0.4973919990221273 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.04 0.02857142857142857 0.06417112299465241 0.0880503144654088
20317.0 GOODS-N 2.4658 0.5193200190087841 -0.1578184457210089 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.1111111111111111 0.034482758620689655 0.06349206349206349 0.08547008547008547 0.08780487804878048
20538.0 GOODS-N 0.6328 0.21164561621590344 -0.19212414356040008 5.0 5.0 5.0 0.0 0.0 0.0 0.1111111111111111 0.08333333333333333 0.058823529411764705 0.125 0.12280701754385964 0.10569105691056911 0.09424083769633508
20709.0 GOODS-N 1.8006 0.49023810848250354 0.20765572539413343 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.11764705882352941 0.16666666666666666 0.13186813186813187 0.10204081632653061
21156.0 GOODS-N 1.1951 1.0132092878592904 0.7020488160007887 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.056338028169014086 0.0851063829787234 0.07712765957446809
21618.0 GOODS-N 0.8046 0.6342419324116788 0.18596291248233987 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.14285714285714285 0.11538461538461539 0.14705882352941177 0.13793103448275862 0.11961722488038277 0.10462287104622871
21683.0 GOODS-N 0.6606 0.12914421547681232 2.8510807459113714 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.6 0.2857142857142857 0.1590909090909091 0.15 0.11235955056179775
21700.0 GOODS-N 0.565 1.2874421343276348 -0.14714086420118816 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.12121212121212122 0.11428571428571428 0.12244897959183673
21738.0 GOODS-N 2.0685 0.8958521475750327 0.7572121747277162 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.3333333333333333 0.3333333333333333 0.23529411764705882 0.18421052631578946 0.12149532710280374 0.08424908424908426
22184.0 GOODS-N 0.6746 0.9390880462327477 0.47224306649770154 5.0 5.0 5.0 0.0 0.0 0.0 0.1111111111111111 0.06666666666666667 0.05 0.1111111111111111 0.14516129032258066 0.11304347826086956 0.12307692307692308
23018.0 GOODS-N 2.0784 0.42789217569958604 0.14314549142505464 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.5 0.15384615384615385 0.2647058823529412 0.11347517730496454 0.09225092250922509
